pool,name,dex,base_id,quote_id,subject_id,subject_cap,bucket,reason,h24,vol_30d
0x30db6dfdb8817765797bd62316e41f5f4e431e93,"ASTER / USDT 0.3%",uniswap-bsc,aster-2,binance-bridged-usdt-bnb-smart-chain,aster-2,1908980855,above,min_cap_of_two:cg_mcap,129414,3906661
0x8bfb0fb037b30562fdb7be3f71440575664ab74e,"ASTER / USDT 0.05%",uniswap-bsc,aster-2,binance-bridged-usdt-bnb-smart-chain,aster-2,1908980855,above,min_cap_of_two:cg_mcap,61385,8126272
0xff8dd24ffd38eca6bbe58c7aca49abc2d9abb574,"ASTER / WBNB 0.05%",uniswap-bsc,aster-2,wbnb,aster-2,1908980855,above,single_subject:cg_mcap,57422,2978381
0x66f289de31eef70d52186729d2637ac978cfc56b,"币安人生 / WBNB",pancakeswap_v2,bianrensheng,wbnb,bianrensheng,464804873,above,single_subject:cg_mcap,941543,29818207
0xa1ff9406219ffa6bcc3d89c2719dd91d231d4cee,"币安人生 / USDT 1%",pancakeswap-v3-bsc,bianrensheng,binance-bridged-usdt-bnb-smart-chain,bianrensheng,464804873,above,min_cap_of_two:cg_mcap,37520,888850
0xf7b5a9b7ef764606f900c9c1db39afc682049bc4,"BTW / USDT 0.3%",uniswap-bsc,bitway,binance-bridged-usdt-bnb-smart-chain,bitway,1259691275,above,min_cap_of_two:cg_mcap,87792,6393640
0x203d66ecb7263efe424fcba0898761fc9fc9a8c0,"B / WBNB",pancakeswap_v2,build-on,wbnb,build-on,191521131,above,single_subject:cg_mcap,612994,13187507
0x0e1893beeb4d0913d26b9614b18aea29c56d94b9,"LINK / WBNB 0.25%",pancakeswap-v3-bsc,chainlink,wbnb,chainlink,8706931478,above,single_subject:cg_mcap,332331,9303104
0x534d3930edba2c0b90a7973549a0287141c987ef,"LINK / WBNB 0.3%",uniswap-bsc,chainlink,wbnb,chainlink,8706931478,above,single_subject:cg_mcap,125373,4213727
0x824eb9fadfb377394430d2744fa7c42916de3ece,"LINK / WBNB",pancakeswap_v2,chainlink,wbnb,chainlink,8706931478,above,single_subject:cg_mcap,35480,1083916
0x74fff26f77f0a7ce071c433c034679cf31c25dc1,"FF / USDT 0.3%",uniswap-bsc,falcon-finance-ff,binance-bridged-usdt-bnb-smart-chain,falcon-finance-ff,520303588,above,min_cap_of_two:cg_mcap,56215,493706
0xb297d74cbe67ba9a0fa92862c31e501228e8b00b,"GMT / USDT 1%",pancakeswap-v3-bsc,gmt-token,binance-bridged-usdt-bnb-smart-chain,gmt-token,140859012,above,min_cap_of_two:cg_mcap,245956,1059294
0x749e2cff6164f2d1e7545094305b1ef5fcbdeab5,"GMT / USDT 0.25%",pancakeswap-v3-bsc,gmt-token,binance-bridged-usdt-bnb-smart-chain,gmt-token,140859012,above,min_cap_of_two:cg_mcap,55500,839493
0x4a4bea953813c118c260be9a26b2321e57aa62e5,"MarsCoin / USDT 1%",pancakeswap-v3-bsc,marscoin-4,binance-bridged-usdt-bnb-smart-chain,marscoin-4,111673263,above,min_cap_of_two:cg_mcap,738686,82771742
0x4083cccbcc5ad47d161268c04c7b6e1b8a728e85,"MARTIANS / MarsCoin 1%",pancakeswap-v3-bsc,,marscoin-4,MARTIANS,166228,below,min_cap_of_two:gt_fdv,163489,2357390
0x725026c46796512ff511868e1855afe1e01e3515,"MarsCat / MarsCoin",pancakeswap_v2,huo-xing-fang-shen-mao,marscoin-4,huo-xing-fang-shen-mao,38289,below,min_cap_of_two:cg_fdv,63970,872918
0x329789fd40ce008009b76d3a42f107bff4c0c183,"DICKBUTT / MarsCoin 1%",pancakeswap-v3-bsc,,marscoin-4,DICKBUTT,45466,below,min_cap_of_two:gt_fdv,32642,471287
0x0ed7e52944161450477ee417de9cd3a859b14fd0,"Cake / WBNB",pancakeswap_v2,pancakeswap-token,wbnb,pancakeswap-token,675370601,above,single_subject:cg_mcap,775010,18606898
0xfe4fe5b4575c036ac6d5cccfe13660020270e27a,"Cake / USDT 0.3%",uniswap-bsc,pancakeswap-token,binance-bridged-usdt-bnb-smart-chain,pancakeswap-token,675370601,above,min_cap_of_two:cg_mcap,716509,10040675
0x47516855520496b84a169f7bb92ace7ffb6e8c535bccb52a308ccff113aeccfb,"Cake / USDT 0.205%",pancakeswap-infinity-clmm,pancakeswap-token,binance-bridged-usdt-bnb-smart-chain,pancakeswap-token,675370601,above,min_cap_of_two:cg_mcap,634270,12193814
0x133b3d95bad5405d14d53473671200e9342896bf,"Cake / WBNB 0.25%",pancakeswap-v3-bsc,pancakeswap-token,wbnb,pancakeswap-token,675370601,above,single_subject:cg_mcap,608588,11972397
0x8ec186cd1ad51c380bd23fde29f852226647616c,"Cake / USDT 0.05%",pancakeswap-v3-bsc,pancakeswap-token,binance-bridged-usdt-bnb-smart-chain,pancakeswap-token,675370601,above,min_cap_of_two:cg_mcap,445488,4723927
0x1e213600fa9317feac4ef4087acdf5d0e25d7187,"Cake / WBNB 0.01%",pancakeswap-v3-bsc,pancakeswap-token,wbnb,pancakeswap-token,675370601,above,single_subject:cg_mcap,401444,8869886
0xeb7528398b2725e1e0374734a87320132223a5c6,"Cake / ETH 0.05%",pancakeswap-v3-bsc,pancakeswap-token,binance-peg-weth,pancakeswap-token,675370601,above,single_subject:cg_mcap,387047,15794260
0x54c27041dfa246727d9351613eb35da028ddf377225d8db9e68ca3b569b5ba24,"Cake / BNB 0.205%",pancakeswap-infinity-clmm,pancakeswap-token,binancecoin,pancakeswap-token,675370601,above,single_subject:cg_mcap,312923,7468378
0x260e97f6f364c7ddfc64c0b77449bfae4752e186ef3ccbd4ffce511d998aa609,"PEPE / USDT 0.238%",uniswap-v4-bsc,pepe,binance-bridged-usdt-bnb-smart-chain,pepe,1394154086,above,min_cap_of_two:cg_mcap,93877,0
0xc3942e06850dbfb1062a18ccb46688ba50258bb9,"PEPE / WBNB",pancakeswap_v2,pepe,wbnb,pepe,1394154086,above,single_subject:cg_mcap,88079,350700
0x9ba33f1808e611e2faf422841c8d7fef895b0558,"PEPEFLAP / PEPE",pancakeswap_v2,,pepe,PEPEFLAP,2777,below,min_cap_of_two:gt_fdv,76698,0
0x0ed616abd47ea9be214baef5b33fdd022ba67a37,"PINO / PEPE",pancakeswap_v2,,pepe,PINO,3753,below,min_cap_of_two:gt_fdv,36820,0
0x8bafe0bdd3eb9ae0539f5b32e771c1a72a189b7f,"Q / USDT 0.01%",pancakeswap-v3-bsc,quack-ai,binance-bridged-usdt-bnb-smart-chain,quack-ai,113855130,above,min_cap_of_two:cg_mcap,970949,53491846
0x8ccb4544b3030dacf3d4d71c658f04e8688e25b1,"TWT / WBNB 0.25%",pancakeswap-v3-bsc,trust-wallet-token,wbnb,trust-wallet-token,238079615,above,single_subject:cg_mcap,113319,4953620
0x3c01a8cb79f4561606c6dedfeb1f4695f8a174b2,"TWT / USDT 0.25%",pancakeswap-v3-bsc,trust-wallet-token,binance-bridged-usdt-bnb-smart-chain,trust-wallet-token,238079615,above,min_cap_of_two:cg_mcap,69302,2490439
0x3dcb1787a95d2ea0eb7d00887704eebf0d79bb13,"TWT / WBNB",pancakeswap_v2,trust-wallet-token,wbnb,trust-wallet-token,238079615,above,single_subject:cg_mcap,38328,1662618
0x610e7a287c27dffcac0f0a94f547cc1b770cf483,"TWT / WBNB",pancakeswap-v1-bsc,trust-wallet-token,wbnb,trust-wallet-token,238079615,above,single_subject:cg_mcap,35723,1434708
0x12707443906c59178b0dbc0f7ce76f614ca9ea59,"UB / USDT 0.05%",topaz,unibase,binance-bridged-usdt-bnb-smart-chain,unibase,312177531,above,min_cap_of_two:cg_mcap,122525,3167258
0x913a4ed1636c474e6451b5e9249d94046a24bb33,"UNI / WBNB 0.3%",uniswap-bsc,uniswap,wbnb,uniswap,3700569621,above,single_subject:cg_mcap,341338,2441731
0xb02303818ad432dcc9a4860ae333238b29f6164f,"UNI / WBNB 0.05%",pancakeswap-v3-bsc,uniswap,wbnb,uniswap,3700569621,above,single_subject:cg_mcap,338945,8695534
0x014608e87af97a054c9a49f81e1473076d51d9a3,"UNI / WBNB",pancakeswap_v2,uniswap,wbnb,uniswap,3700569621,above,single_subject:cg_mcap,204486,1778995
0x4a84daad1690b4d4296871ae6cc4dd137cf7b935,"Unicoin / UNI",pancakeswap_v2,,uniswap,Unicoin,3542,below,min_cap_of_two:gt_fdv,94550,0
0x647d99772863e09f47435782cbb6c96ec4a75f12,"UNI / WBNB 0.25%",pancakeswap-v3-bsc,uniswap,wbnb,uniswap,3700569621,above,single_subject:cg_mcap,81989,1055493
0x03cff636346c653a5a5a24595e21f4da8010237e,"VIN / UNI",pancakeswap_v2,vin-2,uniswap,vin-2,23370598,below,min_cap_of_two:cg_mcap,80043,614506
0xd2c10baf27c7a599ed92a0a9f8a623ddde1de434,"UNI / USDC 1%",pancakeswap-v3-bsc,uniswap,binance-bridged-usdc-bnb-smart-chain,uniswap,3700569621,above,min_cap_of_two:cg_mcap,41117,419990
0x0cbb73086e3a0c7c4a4671fa85a5a435a7a55817,"YFSX / UNI",pancakeswap_v2,yfsx,uniswap,yfsx,34015974,below,min_cap_of_two:cg_mcap,37294,183750
0xbd045175d2a1451a015079f5f3f59ca5c05524ea,"UNI / USDT 0.3%",uniswap-bsc,uniswap,binance-bridged-usdt-bnb-smart-chain,uniswap,3700569621,above,min_cap_of_two:cg_mcap,31710,577807
0x1b87567de134dbe30e29953c477f1cbc3d626b6b,"USELESS / WBNB 1%",pancakeswap-v3-bsc,useless-3,wbnb,useless-3,231202233,above,single_subject:cg_mcap,786427,10442701
0x282c58a40188422cb79fb3570096e1d6c20947d6,"USELESS / WBNB 0.3%",uniswap-bsc,useless-3,wbnb,useless-3,231202233,above,single_subject:cg_mcap,69440,41789
