pool,name,dex,base_id,quote_id,subject_id,subject_cap,bucket,reason,h24,vol_30d
AtpatsMZX1kSGfvmHvuerJA42Zy2JU8M51HdKCMQxtku,"PAYAI / SOL",pumpswap,,wrapped-solana,PAYAI,6946494,below,single_subject:gt_fdv,21783619,0
DB3sUCP2H4icbeKmK6yb6nUxU5ogbcRHtGuq7W2RoRwW,"SOL / USDC",humidifi,wrapped-solana,usd-coin,,,above,both_quote,21730452,316852003
HxA6SKW5qA4o12fjVgTpXdq2YnZ5Zv1s7SB4FFomsyLM,"cbBTC / USDC",orca,coinbase-wrapped-btc,usd-coin,,,above,both_quote,21722957,444052976
AvGeFw71N5sNfV97mZ1uNrHg4yfufRicCJUrS9j2ehTX,"SOL / USDC",humidifi,wrapped-solana,usd-coin,,,above,both_quote,21376547,317652442
6n9VhCwQ7EwK6NqFDjnHPzEk6wZdRBTfh43RFgHQWHuQ,"SOL / USDC",humidifi,wrapped-solana,usd-coin,,,above,both_quote,21212718,294687168
Em8KKUPMzv9ayeVDpmqPDmyvxcgigMULCMWYEskkSvDg,"+ / SOL",pumpswap,,wrapped-solana,+,1272249,below,single_subject:gt_fdv,20815777,0
EF4TAHZqbbvAj65qFYRoscJC4KVWGU5Y8U7uFTXB8m6t,"AAPL / SOL",pumpswap,,wrapped-solana,AAPL,595710,below,single_subject:gt_fdv,20808133,0
Fs9bVHLWUjrhNjpG7FN2XCbaZXX8a5y523jofZWpxH5K,"HOOD / SOL",pumpswap,,wrapped-solana,HOOD,663475,below,single_subject:gt_fdv,20670086,0
CxLvNyq5P14ki3RsQaYW89YDmWTfDspd6v3uru7jsujY,"HOOD / SOL",pumpswap,,wrapped-solana,HOOD,2044,below,single_subject:gt_fdv,20212642,0
GJBYE8inRy61wtYb7xnLXZFQ1vnpNV5KVWNq6NDifhPi,"ORCL / SOL",pumpswap,,wrapped-solana,ORCL,353538,below,single_subject:gt_fdv,19013101,19981419
FQL4kCTgjaMMjBcDGj2oBZ2MJMSw7unnwcrycszSc5NW,"OPENAI / SOL",pumpswap,,wrapped-solana,OPENAI,593053,below,single_subject:gt_fdv,19965883,0
3EYCoYZdLuKQbGXkxwLaM9eZiMYUg8KprQEKLFgaqAzY,"EMBER / SOL",pumpswap,,wrapped-solana,EMBER,2192919,below,single_subject:gt_fdv,19746733,0
HktfL7iwGKT5QHjywQkcDnZXScoh811k7akrMZJkCcEF,"WETH / SOL",orca,ethereum-wormhole,wrapped-solana,,,above,both_quote,19584670,375364414
5jmETf7VJU2qRAL2Uy41ZBNBwvZyj2abbGm9VNFPu3fs,"SEXFLY / SOL",pumpswap,,wrapped-solana,SEXFLY,15436,below,single_subject:gt_fdv,19567838,0
DJNtGuBGEQiUCWE8F981M2C3ZghZt2XLD8f2sQdZ6rsZ,"SOL / USDC",pancakeswap-v3-solana,wrapped-solana,usd-coin,,,above,both_quote,19521559,530230457
3HptVPhZ4FnSbyqRo4MzgwnosFCPWVXVAjV7cgBNfzPE,"TIKTOK / SOL",pumpswap,,wrapped-solana,TIKTOK,1810810,below,single_subject:gt_fdv,19369616,0
G7cFHZnZW3LfJfhvwsgxDY6eMtzoPsJJC5tvcWswWjSS,"AMZN / SOL",pumpswap,,wrapped-solana,AMZN,3152198,below,single_subject:gt_fdv,18761676,0
EWujzW5j75Wtyvpy3dCxp1ktgsochrc4gfXF9D8QPzJj,"LOOP / SOL",pumpswap,,wrapped-solana,LOOP,4990775,below,single_subject:gt_fdv,18377321,0
7MNq2BMxkn8ky2KT6m7n8vayGxB7isNuoS36FKcEwRp1,"SPCX / SOL",pumpswap,,wrapped-solana,SPCX,709541,below,single_subject:gt_fdv,18327191,0
CpA6ujJpuqYUfw7mXa8spc5MhoX5rNVoMYmttNwA8MDg,"EMBER / SOL",pumpswap,,wrapped-solana,EMBER,1283672,below,single_subject:gt_fdv,18031742,0
3CAy7aYuQb4qQUF3Q21HrKnTN2FVroyWMiRr6PuvjDHb,"FLYBRAIN / SOL",pumpswap,,wrapped-solana,FLYBRAIN,161839,below,single_subject:gt_fdv,17966959,0
D5s5oFGkfSQtSDDSyoyRuM4Yi4PpoaJfkvFCUUU8zsra,"JEETLESS / SOL",pumpswap,,wrapped-solana,JEETLESS,5478095,below,single_subject:gt_fdv,16979053,2070174
5FjwCteA7vCUNqBXKTk8oDdcfxoevDvgr4xc8CqGTnbi,"Niu Lai / SOL",pumpswap,,wrapped-solana,Niu Lai,424463,below,single_subject:gt_fdv,16925363,16927220
2m2k86WrGJa51ZcYVmm9qfXPuLfaVAMspZZkuS8cDUP4,"BREW / SOL",pumpswap,,wrapped-solana,BREW,1277523,below,single_subject:gt_fdv,16467377,0
2y6PCqa4fEp3jLiFdan9jVMw7LSK8F3gwsTfy8p7traE,"EMBER / MET",meteora-damm-v2,embercurve,meteora,embercurve,28610324,below,min_cap_of_two:cg_mcap,15961555,9813030
JAWA5pBTG3SnDdHui4JR4LJk6cECgAk9eCnQhiVMYCxM,"HOOD / SOL",pumpswap,,wrapped-solana,HOOD,75509,below,single_subject:gt_fdv,15950417,0
AsSyvUnbfaZJPRrNh3kUuvZTeHKoMVWEoHz86f4Q5D9x,"MET / SOL",meteora,meteora,wrapped-solana,meteora,151334438,above,single_subject:cg_mcap,15835265,38689882
GyRJpVYVWm9GA5eSYDYCpseqzjeiTMab9Uj1WKFZkqkN,"MONKI / SOL",pumpswap,,wrapped-solana,MONKI,148706,below,single_subject:gt_fdv,15728570,15735816
9V8spybRfVg1GkXsyyyQ57wzVFwwX48WFTR44iKSsTEA,"SPCX / SOL",pumpswap,,wrapped-solana,SPCX,625745,below,single_subject:gt_fdv,15637870,0
2ky58WR6hJ1rMJXK48sYmqSx5QYHtmHxQ2taHU6h4fVf,"TIKTOK / SOL",pumpswap,,wrapped-solana,TIKTOK,322,below,single_subject:gt_fdv,15583910,15586203
CKkk1prhXdxkAqF3fR5s5ZF2RZEkdA4GRpXUpzXxXcpL,"PTKR / SOL",pumpswap,,wrapped-solana,PTKR,3338238,below,single_subject:gt_fdv,15470817,0
D9fttkwdtWzwPHBMyqFMhsyLBBTeRtYtUzVJB5s59RSM,"Stocklana / SOL",pumpswap,,wrapped-solana,Stocklana,132058,below,single_subject:gt_fdv,15344374,0
Fk1eEfK7dmMzUzW7ZbmErsw6Bz8J9CLpigwTNQiut472,"CNPY / SOL",pumpswap,,wrapped-solana,CNPY,710874,below,single_subject:gt_fdv,15170690,42253675
GVJfHJsvrsWZmVj2JVQ3KyY1n7azyi8Z2FdBPxucUe58,"PYUSD / USDC",manifest,paypal-usd,usd-coin,,,above,both_quote,14858039,490098067
6jTniMcJRZtWJAdLjgAXtNSfM19RayFV7d3nSXi7Vz6p,"AMD / SOL",pumpswap,,wrapped-solana,AMD,6858,below,single_subject:gt_fdv,14598429,14609838
FpU2EYommJn48MNe5drf8R6Pb9N7yQATAffsmwFBJe6,"BREW / SOL",pumpswap,,wrapped-solana,BREW,454518,below,single_subject:gt_fdv,14493147,0
8n2dB5RipVMYb5twVi3C5yThq4tegjoZxWdoAvHsqdf4,"SPCX / SOL",pumpswap,,wrapped-solana,SPCX,598240,below,single_subject:gt_fdv,14290060,0
3aP5ii3u5bShGpYmeTQ5fFi4ymRHjH9xdpRt25FLXbt6,"Helium / SOL",pumpswap,,wrapped-solana,Helium,913201,below,single_subject:gt_fdv,14287226,14296623
CpKMvyAkmk6GufFzXUvbAVrJkwq4GDaXK5DPpn82ds1m,"Mistral AI / SOL",pumpswap,,wrapped-solana,Mistral AI,137107,below,single_subject:gt_fdv,14230962,13120194
3NN8g5uYeZV1o2L3jnZnAJDAGU7zb5C5ubxFD1BbBd7j,"OPENAI / SOL",pumpswap,,wrapped-solana,OPENAI,5833179,below,single_subject:gt_fdv,13976211,0
6MAV5gg39a6d4Wg6r4wJfmCPvwt1awbivLCMuyiEVRLr,"BinanceTown / SOL",pumpswap,,wrapped-solana,BinanceTown,568906,below,single_subject:gt_fdv,13910440,0
BUU6HmF2mJ9CG9uNRt162cHX5vqwTpuCDzyjBuBT4C65,"CHILLGUY / SOL",pumpswap,,wrapped-solana,CHILLGUY,2778637,below,single_subject:gt_fdv,13759067,13768534
3EERAdsDx6jLG3g2SdyiGi3fnE9bWYM19qVxQczytCHf,"Claude / SOL",pumpswap,,wrapped-solana,Claude,1197036,below,single_subject:gt_fdv,13467654,17585627
9hMFrBRtnD2dBHS7pAhNs2sevXEfdXWA7iVSTMZVMbeo,"EMBER / SOL",pumpswap,,wrapped-solana,EMBER,6155695,below,single_subject:gt_fdv,13266194,0
