pool,name,dex,base_id,quote_id,subject_id,subject_cap,bucket,reason,h24,vol_30d
0xa95b0f5a65a769d82ab4f3e82842e45b8bbaf101,"CRV / WETH 0.3%",uniswap_v3_arbitrum,curve-dao-token,weth,curve-dao-token,542593311,above,single_subject:cg_mcap,152996,6437739
0x1aeedd3727a6431b8f070c0afaa81cc74f273882,"GMX / WETH 0.3%",uniswap_v3_arbitrum,gmx,weth,gmx,78264236,below,single_subject:cg_mcap,147339,2607010
0xa7b7064a428fa4391a7efb7054cde38bcf0967348fe403e04de9c98811de327f,"cbBTC / WBTC 0.005%",uniswap-v4-arbitrum,coinbase-wrapped-btc,arbitrum-bridged-wbtc-arbitrum-one,,,above,both_quote,146259,5997980
0x35218a1cbac5bbc3e57fd9bd38219d37571b3537,"wstETH / WETH 0.01%",uniswap_v3_arbitrum,arbitrum-bridged-wsteth-arbitrum,weth,,,above,both_quote,131784,16071389
0xd3b190d7e8b7f91ffd1827a5611c1958c7e2623a8214d75bbd700917a42491dc,"GMX / ETH 0.05%",uniswap-v4-arbitrum,gmx,ethereum,gmx,78264236,below,single_subject:cg_mcap,130577,3093952
0x713e1346d585a1dccadc093210e33cd6bc8cf3d1,"USDC / USDT 0.001%",maverick-v2-arbitrum,usd-coin,usdt0,usdt0,183407439858,above,single_subject:cg_mcap,128187,7516497
0xba9ed8ae94c70ef9aa2cd1045ed473aaa405c6c7,"USDai / USDC",fluid-arbitrum,usdai,usd-coin,usdai,288569680,above,single_subject:cg_mcap,118243,3091441
0x80ceb98632409080924dce50c26acc25458dde17,"AAVE / WETH 0.05%",pancakeswap-v3-arbitrum,aave,weth,aave,1885766414,above,single_subject:cg_mcap,116769,4469507
0x57df9434cab6bc174899287fad42058da712ae85,"EVA / WBTC 1%",pancakeswap-v3-arbitrum,evervalue-coin,arbitrum-bridged-wbtc-arbitrum-one,evervalue-coin,768843013,above,single_subject:cg_fdv,116835,1401041
0x12a46b5de0c34ade7eee54a2c3310001b303a20e,"RAIN / USDT 0.3%",uniswap_v3_arbitrum,rain,usdt0,rain,11298999867,above,min_cap_of_two:cg_mcap,111115,2706921
0x0bacc7a9717e70ea0da5ac075889bd87d4c81197,"WETH / USDT 0.05%",pancakeswap-v3-arbitrum,weth,usdt0,usdt0,183407439858,above,single_subject:cg_mcap,103020,3505743
